List,URL,Title,Price,Description,Logo,Photos,Review,Details,Code
Most Mentioned Books on JRE,https://www.amazon.com/DMT-Molecule-Revolutionary-Near-Death-Experiences/dp/0892819278/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511764470&sr=1-1&keywords=dmt+spirit+molecule&linkCode=li3&tag=jrebooks-20&linkId=b93267363ee23dc93dc73a1fc60ddc8b,DMT: The Spirit Molecule: A Doctor's Revolutionary Research into the Biology of Near-Death and Mystical Experiences,16.95,"A clinical psychiatrist explores the effects of DMT, one of the most powerful psychedelics known.       Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/61qnPRgLgdL._SY344_BO1,204,203,200_.jpg","A clinical psychiatrist explores the effects of DMT, one of the most powerful psychedelics known.       Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Food-Gods-Original-Knowledge-Evolution/dp/0553371304/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511764399&sr=1-1&keywords=food+of+the+gods&linkCode=li3&tag=jrebooks-20&linkId=a66647226a21d25435ca92a04976d068,Food of the Gods: The Search for the Original Tree of Knowledge A Radical History of Plants,15.99,"An exploration of humans' symbiotic relationships with plants and chemicals presents information on prehistoric partnership societies, the roles of spices and spirits in the rise of dominator societies; and the politics of tobacco, tea, coffee, opium, and alcohol. Why, as a species, are humans so fascinated by altered states of consciousness? Can altered states reveal something to us about our origins and our place in nature? In  Food of the Gods , ethnobotanist Terence McKenna’s research on man’s ancient relationship with chemicals opens a doorway to the divine, and perhaps a solution for saving our troubled world. McKenna provides a revisionist look at the historical role of drugs in the East and the West, from ancient spice, sugar, and rum trades to marijuana, cocaine, synthetics, and even television—illustrating the human desire for the “food of the gods” and the powerful potential to replace abuse of illegal drugs with a shamanic understanding, insistence on community, reverence for nature, and increased self-awareness. Praise for  Food of the Gods — The Washington Post —Tom Robbins — L.A. Weekly   —Larry Dossey, M.D., author of  Meaning & Medicine ,  Recovering the Soul , and  Space, Time & Machine      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/51OjtMiKQTL._SY344_BO1,204,203,200_.jpg","An exploration of humans' symbiotic relationships with plants and chemicals presents information on prehistoric partnership societies, the roles of spices and spirits in the rise of dominator societies; and the politics of tobacco, tea, coffee, opium, and alcohol. Why, as a species, are humans so fascinated by altered states of consciousness? Can altered states reveal something to us about our origins and our place in nature? In  Food of the Gods , ethnobotanist Terence McKenna’s research on man’s ancient relationship with chemicals opens a doorway to the divine, and perhaps a solution for saving our troubled world. McKenna provides a revisionist look at the historical role of drugs in the East and the West, from ancient spice, sugar, and rum trades to marijuana, cocaine, synthetics, and even television—illustrating the human desire for the “food of the gods” and the powerful potential to replace abuse of illegal drugs with a shamanic understanding, insistence on community, reverence for nature, and increased self-awareness. Praise for  Food of the Gods — The Washington Post —Tom Robbins — L.A. Weekly   —Larry Dossey, M.D., author of  Meaning & Medicine ,  Recovering the Soul , and  Space, Time & Machine      Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Fingerprints-Gods-Graham-Hancock/dp/0517887290/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511766058&sr=1-1&keywords=fingerprints+of+the+gods&linkCode=li3&tag=jrebooks-20&linkId=b06baf6580cbd2fc603accc4380a086e,Fingerprints of the Gods: The Evidence of Earth's Lost Civilization,18.59,"Could the story of mankind be far older than we have previously believed? Using tools as varied as archaeo-astronomy, geology, and computer analysis of ancient myths, Graham Hancock presents a compelling case to suggest that it is.   Graham Hancock is featured in  Ancient Apocalypse,  a Netflix original docuseries. “A fancy piece of historical sleuthing . . . intriguing and entertaining and sturdy enough to give a long pause for thought.”— Kirkus Reviews Fingerprints of the Gods,  Hancock embarks on a worldwide quest to put together all the pieces of the vast and fascinating jigsaw of mankind’s hidden past. In ancient monuments as far apart as Egypt’s Great Sphinx, the strange Andean ruins of Tihuanaco, and Mexico’s awe-inspiring Temples of the Sun and Moon, he reveals not only the clear fingerprints of an as-yet-unidentified civilization of remote antiquity, but also startling evidence of its vast sophistication, technological advancement, and evolved scientific knowledge. Fingerprints of the Gods  contains the makings of an intellectual revolution, a dramatic and irreversible change in the way that we understand our past—and so our future. Fingerprints of God  tells us something more. As we recover the truth about prehistory, and discover the real meaning of ancient myths and monuments, it becomes apparent that a warning has been handed down to us, a warning of terrible cataclysm that afflicts the Earth in great cycles at irregular intervals of time—a cataclysm that may be about to recur. “Readers will hugely enjoy their quest in these pages of inspired storytelling.”— The Times  (UK)      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/51ed8bT1NlL._SY344_BO1,204,203,200_.jpg","Could the story of mankind be far older than we have previously believed? Using tools as varied as archaeo-astronomy, geology, and computer analysis of ancient myths, Graham Hancock presents a compelling case to suggest that it is.   Graham Hancock is featured in  Ancient Apocalypse,  a Netflix original docuseries. “A fancy piece of historical sleuthing . . . intriguing and entertaining and sturdy enough to give a long pause for thought.”— Kirkus Reviews Fingerprints of the Gods,  Hancock embarks on a worldwide quest to put together all the pieces of the vast and fascinating jigsaw of mankind’s hidden past. In ancient monuments as far apart as Egypt’s Great Sphinx, the strange Andean ruins of Tihuanaco, and Mexico’s awe-inspiring Temples of the Sun and Moon, he reveals not only the clear fingerprints of an as-yet-unidentified civilization of remote antiquity, but also startling evidence of its vast sophistication, technological advancement, and evolved scientific knowledge. Fingerprints of the Gods  contains the makings of an intellectual revolution, a dramatic and irreversible change in the way that we understand our past—and so our future. Fingerprints of God  tells us something more. As we recover the truth about prehistory, and discover the real meaning of ancient myths and monuments, it becomes apparent that a warning has been handed down to us, a warning of terrible cataclysm that afflicts the Earth in great cycles at irregular intervals of time—a cataclysm that may be about to recur. “Readers will hugely enjoy their quest in these pages of inspired storytelling.”— The Times  (UK)      Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Magicians-Gods-International-Bestseller-Fingerprints/dp/1250118409/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511766535&sr=1-1&keywords=magicians+of+the+gods&linkCode=li3&tag=jrebooks-20&linkId=c121a8aa80b46556f2505a479e1a2f95,Magicians of the Gods: Updated and Expanded Edition ,14.89,"With over 5 million copies sold worldwide of  Fingerprints of the Gods , its  New York Times  bestselling sequel  Magicians of the Gods  brings new evidence supporting Hancock's thesis that a global cataclysm wiped out a great global civilization.      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/51CUcPWKjbL._SX329_BO1,204,203,200_.jpg","With over 5 million copies sold worldwide of  Fingerprints of the Gods , its  New York Times  bestselling sequel  Magicians of the Gods  brings new evidence supporting Hancock's thesis that a global cataclysm wiped out a great global civilization.      Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Best-Evidence-Disguise-Deception-Assassination/dp/0025718703/ref=as_li_ss_il?ie=UTF8&qid=1513712927&sr=8-1&keywords=best+evidence&linkCode=li3&tag=jrebooks-20&linkId=4803ceb1e51d574651261baba8c495a1,Best Evidence: Disguise and Deception in the Assassination of John F. Kennedy,8.99,"Arguing that the evidence relied upon by the Warren Commission and the House Assassinations Committee was faked, Lifton describes how the cover-up plot worked and explains the numerous conflicts in the record      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/514g4OZbN1L._SX324_BO1,204,203,200_.jpg","Arguing that the evidence relied upon by the Warren Commission and the House Assassinations Committee was faked, Lifton describes how the cover-up plot worked and explains the numerous conflicts in the record      Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Coyote-America-Natural-Supernatural-History/dp/0465093728/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511767164&sr=1-1&keywords=coyote+america&linkCode=li3&tag=jrebooks-20&linkId=01449805495af6ff93817259173e7703,Coyote America,12.68,"The  New York Times  best-selling account of how coyotes--long the target of an extermination policy--spread to every corner of the United States PEN/E.O. Wilson Literary Science Writing Award Wall Street Journal Coyote America  is the illuminating five-million-year biography of this extraordinary animal, from its origins to its apotheosis. It is one of the great epics of our time.      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/51aJmjtYhVL._SY344_BO1,204,203,200_.jpg","The  New York Times  best-selling account of how coyotes--long the target of an extermination policy--spread to every corner of the United States PEN/E.O. Wilson Literary Science Writing Award Wall Street Journal Coyote America  is the illuminating five-million-year biography of this extraordinary animal, from its origins to its apotheosis. It is one of the great epics of our time.      Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Bhagavad-Gita-2nd-Eknath-Easwaran/dp/1586380192/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511767347&sr=1-1&keywords=the+bhagavad+gita&linkCode=li3&tag=jrebooks-20&linkId=4bd9e290210d9685dc5523c3443f2123,The Bhagavad Gita,8.89,"The Bhagavad Gita is the best known of all the Indian scriptures, and Eknath Easwaran’s best-selling translation is reliable, readable, and profound. Easwaran's 55-page introduction places the Bhagavad Gita in its historical setting, and brings out the universality and timelessness of its teachings. Chapter introductions clarify key concepts, and notes and a glossary explain Sanskrit terms. Easwaran grew up in the Hindu tradition in India, and learned Sanskrit from a young age. He was a professor of English literature before coming to the West on a Fulbright scholarship. A gifted teacher, he is recognized as an authority on the Indian classics and world mysticism. The Bhagavad Gita opens, dramatically, on a battlefield, as the warrior Arjuna turns in anguish to his spiritual guide, Sri Krishna, for answers to the fundamental questions of life. Yet, as Easwaran points out, the Gita is not what it seems – it’s not a dialogue between two mythical figures at the dawn of Indian history. “The battlefield is a perfect backdrop, but the Gita’s subject is the war within, the struggle for self-mastery that every human being must wage if he or she is to emerge from life victorious.” Arjuna’s struggle in the Bhagavad Gita is acutely modern. He has lost his way on the battlefield of life and turns to find the path again by asking direct, uncompromising questions of his spiritual guide, Sri Krishna, the Lord himself. Krishna replies in 700 verses of sublime instruction on living and dying, loving and working, and the nature of the soul. Easwaran shows the Gita’s relevance to us today as we strive, like Arjuna, to do what is right. “No one in modern times is more qualified – no, make that ‘as qualified’ – to translate the epochal Classics of Indian Spirituality than Eknath Easwaran. And the reason is clear. It is impossible to get to the heart of those classics unless you live them, and he did live them. My admiration of the man and his works is boundless.”  – Huston Smith, author of  The World’s Religions      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/41tIqNDvsDS._SX307_BO1,204,203,200_.jpg","The Bhagavad Gita is the best known of all the Indian scriptures, and Eknath Easwaran’s best-selling translation is reliable, readable, and profound. Easwaran's 55-page introduction places the Bhagavad Gita in its historical setting, and brings out the universality and timelessness of its teachings. Chapter introductions clarify key concepts, and notes and a glossary explain Sanskrit terms. Easwaran grew up in the Hindu tradition in India, and learned Sanskrit from a young age. He was a professor of English literature before coming to the West on a Fulbright scholarship. A gifted teacher, he is recognized as an authority on the Indian classics and world mysticism. The Bhagavad Gita opens, dramatically, on a battlefield, as the warrior Arjuna turns in anguish to his spiritual guide, Sri Krishna, for answers to the fundamental questions of life. Yet, as Easwaran points out, the Gita is not what it seems – it’s not a dialogue between two mythical figures at the dawn of Indian history. “The battlefield is a perfect backdrop, but the Gita’s subject is the war within, the struggle for self-mastery that every human being must wage if he or she is to emerge from life victorious.” Arjuna’s struggle in the Bhagavad Gita is acutely modern. He has lost his way on the battlefield of life and turns to find the path again by asking direct, uncompromising questions of his spiritual guide, Sri Krishna, the Lord himself. Krishna replies in 700 verses of sublime instruction on living and dying, loving and working, and the nature of the soul. Easwaran shows the Gita’s relevance to us today as we strive, like Arjuna, to do what is right. “No one in modern times is more qualified – no, make that ‘as qualified’ – to translate the epochal Classics of Indian Spirituality than Eknath Easwaran. And the reason is clear. It is impossible to get to the heart of those classics unless you live them, and he did live them. My admiration of the man and his works is boundless.”  – Huston Smith, author of  The World’s Religions      Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Holy-Bible-King-James-Version/dp/0310941784/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511767398&sr=1-4&keywords=the+holy+bible&linkCode=li3&tag=jrebooks-20&linkId=fcb20a9393f6140c76a06f72f166107f,Holy Bible,8.99,"The King James Version from Zondervan is now available in an easily readable pew Bible. Perfect for personal use as well as for use in churches, the King James Version Large Print Pew Bible comes in a sturdy binding at an attractive price point.      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/61MMh8QXY+L._SX373_BO1,204,203,200_.jpg","The King James Version from Zondervan is now available in an easily readable pew Bible. Perfect for personal use as well as for use in churches, the King James Version Large Print Pew Bible comes in a sturdy binding at an attractive price point.      Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Sapiens-Humankind-Yuval-Noah-Harari/dp/0062316095/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511767438&sr=1-1&keywords=sapiens&linkCode=li3&tag=jrebooks-20&linkId=c643211435360cf6bc9cb72e3a54cf27,Sapiens: A Brief History of Humankind,21.49,"Official U.S. edition with full color illustrations throughout. New York Times  Bestseller A Summer Reading Pick for President Barack Obama, Bill Gates, and Mark Zuckerberg  From a renowned historian comes a groundbreaking narrative of humanity’s creation and evolution—a #1 international bestseller—that explores the ways in which biology and history have defined us and enhanced our understanding of what it means to be “human.” One hundred thousand years ago, at least six different species of humans inhabited Earth. Yet today there is only one—homo sapiens. What happened to the others? And what may happen to us? Most books about the history of humanity pursue either a historical or a biological approach, but Dr. Yuval Noah Harari breaks the mold with this highly original book that begins about 70,000 years ago with the appearance of modern cognition. From examining the role evolving humans have played in the global ecosystem to charting the rise of empires,  Sapiens  integrates history and science to reconsider accepted narratives, connect past developments with contemporary concerns, and examine specific events within the context of larger ideas. Dr. Harari also compels us to look ahead, because over the last few decades humans have begun to bend laws of natural selection that have governed life for the past four billion years. We are acquiring the ability to design not only the world around us, but also ourselves. Where is this leading us, and what do we want to become? Featuring 27 photographs, 6 maps, and 25 illustrations/diagrams, this provocative and insightful work is sure to spark debate and is essential reading for aficionados of Jared Diamond, James Gleick, Matt Ridley, Robert Wright, and Sharon Moalem.      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/51Pe5D36rML._SY344_BO1,204,203,200_.jpg","Official U.S. edition with full color illustrations throughout. New York Times  Bestseller A Summer Reading Pick for President Barack Obama, Bill Gates, and Mark Zuckerberg  From a renowned historian comes a groundbreaking narrative of humanity’s creation and evolution—a #1 international bestseller—that explores the ways in which biology and history have defined us and enhanced our understanding of what it means to be “human.” One hundred thousand years ago, at least six different species of humans inhabited Earth. Yet today there is only one—homo sapiens. What happened to the others? And what may happen to us? Most books about the history of humanity pursue either a historical or a biological approach, but Dr. Yuval Noah Harari breaks the mold with this highly original book that begins about 70,000 years ago with the appearance of modern cognition. From examining the role evolving humans have played in the global ecosystem to charting the rise of empires,  Sapiens  integrates history and science to reconsider accepted narratives, connect past developments with contemporary concerns, and examine specific events within the context of larger ideas. Dr. Harari also compels us to look ahead, because over the last few decades humans have begun to bend laws of natural selection that have governed life for the past four billion years. We are acquiring the ability to design not only the world around us, but also ourselves. Where is this leading us, and what do we want to become? Featuring 27 photographs, 6 maps, and 25 illustrations/diagrams, this provocative and insightful work is sure to spark debate and is essential reading for aficionados of Jared Diamond, James Gleick, Matt Ridley, Robert Wright, and Sharon Moalem.      Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Heros-Journey-Joseph-Campbell-Collected/dp/1608681890/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511767557&sr=1-1&keywords=hero%27s+journey&linkCode=li3&tag=jrebooks-20&linkId=40ab425c4ca4e9cfbf1fc1f163cca8dd,The Hero's Journey: Joseph Campbell on His Life and Work (The Collected Works of Joseph Campbell),14.99,"Joseph Campbell, arguably the greatest mythologist of the twentieth century, was certainly one of our greatest storytellers. This masterfully crafted book interweaves conversations between Campbell and some of the people he inspired, including poet Robert Bly, anthropologist Angeles Arrien, filmmaker David Kennard, Doors drummer John Densmore, psychiatric pioneer Stanislov Grof, Nobel laureate Roger Guillemen, and others. Campbell reflects on subjects ranging from the origins and functions of myth, the role of the artist, and the need for ritual to the ordeals of love and romance. With poetry and humor, Campbell recounts his own quest and conveys the excitement of his lifelong exploration of our mythic traditions, what he called the one great story of mankind.”      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/51ICYNA3rBL._SX321_BO1,204,203,200_.jpg","Joseph Campbell, arguably the greatest mythologist of the twentieth century, was certainly one of our greatest storytellers. This masterfully crafted book interweaves conversations between Campbell and some of the people he inspired, including poet Robert Bly, anthropologist Angeles Arrien, filmmaker David Kennard, Doors drummer John Densmore, psychiatric pioneer Stanislov Grof, Nobel laureate Roger Guillemen, and others. Campbell reflects on subjects ranging from the origins and functions of myth, the role of the artist, and the need for ritual to the ordeals of love and romance. With poetry and humor, Campbell recounts his own quest and conveys the excitement of his lifelong exploration of our mythic traditions, what he called the one great story of mankind.”      Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Case-Against-Sugar-Gary-Taubes/dp/0307946649/ref=as_li_ss_il?_encoding=UTF8&qid=1511767748&sr=1-1&linkCode=li3&tag=jrebooks-20&linkId=7092f12a83d4e2f878f00c7f7d69d44e,The Case Against Sugar,16,"From the best-selling author of  Why We Get Fat,  a groundbreaking, eye-opening exposé that makes the convincing case that sugar is the tobacco of the new millennium: backed by powerful lobbies, entrenched in our lives, and making us very sick.        Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/41psi5zcUyL._SY344_BO1,204,203,200_.jpg","From the best-selling author of  Why We Get Fat,  a groundbreaking, eye-opening exposé that makes the convincing case that sugar is the tobacco of the new millennium: backed by powerful lobbies, entrenched in our lives, and making us very sick.        Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Book-Five-Rings-Miyamoto-Musashi/dp/1590309847/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511767843&sr=1-3&keywords=the+book+of+five+rings&linkCode=li3&tag=jrebooks-20&linkId=517c8aecf635dab04de302bef5c0b828,The Book of Five Rings,15.89,"When the undefeated samurai Miyamoto Musashi retreated to a cave in 1643 and wrote  The Book of Five Rings , a manifesto on swordsmanship, strategy, and winning for his students and generations of samurai to come, he created one of the most perceptive and incisive texts on strategic thinking ever to come from Asia.  The Book of Five Rings .       Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/41uZ-JZL08L._SX365_BO1,204,203,200_.jpg","When the undefeated samurai Miyamoto Musashi retreated to a cave in 1643 and wrote  The Book of Five Rings , a manifesto on swordsmanship, strategy, and winning for his students and generations of samurai to come, he created one of the most perceptive and incisive texts on strategic thinking ever to come from Asia.  The Book of Five Rings .       Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Going-Clear-Scientology-Hollywood-Prison/dp/0307745309/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511767893&sr=1-1&keywords=going+clear&linkCode=li3&tag=jrebooks-20&linkId=3b8c4a5d35d3a3f6c3136fc2e7d68f19,Going Clear: Scientology,16.7,"NATIONAL BESTSELLER • NATIONAL BOOK AWARD AND NATIONAL BOOK CRITICS CIRCLE AWARD FINALIST •  From the Pulitzer Prize-winning author of  The Looming Tower  comes “an utterly necessary story” ( The Wall Street Journal ) that pulls back the curtain on the church of Scientology: one of the most secretive organizations at work today. • The Basis for the HBO Documentary.      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/51ioa+v41GL._SX322_BO1,204,203,200_.jpg","NATIONAL BESTSELLER • NATIONAL BOOK AWARD AND NATIONAL BOOK CRITICS CIRCLE AWARD FINALIST •  From the Pulitzer Prize-winning author of  The Looming Tower  comes “an utterly necessary story” ( The Wall Street Journal ) that pulls back the curtain on the church of Scientology: one of the most secretive organizations at work today. • The Basis for the HBO Documentary.      Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Sacred-Mushroom-Cross-Christianity-fertility/dp/0982556276/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511767948&sr=1-1&keywords=the+sacred+mushroom+and+the+cross&linkCode=li3&tag=jrebooks-20&linkId=de5396bf8e795ad63150fc1d0f16cf68,The Sacred Mushroom and The Cross: A study of the nature and origins of Christianity within the fertility cults of the ancient Near East,8.99,"Where did God come from? What do the bible stories really tell us? Who or what was Jesus Christ? This book challenges everything we think we know about the nature of religion. The ancient fertility cult at the heart of Christianity. The living power of cultic rites and symbols. The sacred mushroom as the emblem and embodiment of divinity. The secret meaning of biblical myths. The language of religion that links us to our ancestors. The Sacred Mushroom and the Cross sets out John Allegro's quest through a family tree of languages to find the truth about where Christianity came from.      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/31FgE+OBDEL._SY344_BO1,204,203,200_.jpg","Where did God come from? What do the bible stories really tell us? Who or what was Jesus Christ? This book challenges everything we think we know about the nature of religion. The ancient fertility cult at the heart of Christianity. The living power of cultic rites and symbols. The sacred mushroom as the emblem and embodiment of divinity. The secret meaning of biblical myths. The language of religion that links us to our ancestors. The Sacred Mushroom and the Cross sets out John Allegro's quest through a family tree of languages to find the truth about where Christianity came from.      Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Selfish-Gene-Anniversary-Landmark-Science/dp/0198788606/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511767995&sr=1-1&keywords=selfish+gene&linkCode=li3&tag=jrebooks-20&linkId=df4919a14e384e9754a60e1a09445b42,The Selfish Gene: 40th Anniversary Edition (Oxford Landmark Science),14.36,"The million copy international bestseller, critically acclaimed and translated into over 25 languages. The Selfish Gene  has become a classic exposition of evolutionary thought. Professor Dawkins articulates a gene's eye view of evolution - a view giving centre stage to these persistent units of information, and in which organisms can be seen as vehicles for their replication. This imaginative, powerful, and stylistically brilliant work not only brought the insights of Neo-Darwinism to a wide audience, but galvanized the biology community, generating much debate and stimulating whole new areas of research. Forty years later, its insights remain as relevant today as on the day it was published.       Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/41q4p1oBD0L._SX327_BO1,204,203,200_.jpg","The million copy international bestseller, critically acclaimed and translated into over 25 languages. The Selfish Gene  has become a classic exposition of evolutionary thought. Professor Dawkins articulates a gene's eye view of evolution - a view giving centre stage to these persistent units of information, and in which organisms can be seen as vehicles for their replication. This imaginative, powerful, and stylistically brilliant work not only brought the insights of Neo-Darwinism to a wide audience, but galvanized the biology community, generating much debate and stimulating whole new areas of research. Forty years later, its insights remain as relevant today as on the day it was published.       Read more
",,
Most Mentioned Books on JRE,https://www.amazon.com/Guns-Germs-Steel-Fates-Societies/dp/0393354326/ref=as_li_ss_il?s=books&ie=UTF8&qid=1511768050&sr=1-1&keywords=guns+germs+steel&linkCode=li3&tag=jrebooks-20&linkId=3f8eca3606e7697381b2c46a4a5ecbf1,Guns,13.77,"Winner of the Pulitzer Prize •  New York Times  Bestseller • Over Two Million Copies Sold “One of the most significant projects embarked upon by any intellectual of our generation” (Gregg Easterbrook,  New York Times) ,  Guns, Germs, and Steel  presents a groundbreaking, unified narrative of human history. Why did Eurasians conquer, displace, or decimate Native Americans, Australians, and Africans, instead of the reverse? In this “artful, informative, and delightful” (William H. McNeill,  New York Review of Books ) book, a classic of our time, evolutionary biologist Jared Diamond dismantles racist theories of human history by revealing the environmental factors actually responsible for its broadest patterns. The story begins 13,000 years ago, when Stone Age hunter-gatherers constituted the entire human population. Around that time, the developmental paths of human societies on different continents began to diverge greatly. Early domestication of wild plants and animals in the Fertile Crescent, China, Mesoamerica, the Andes, and other areas gave peoples of those regions a head start at a new way of life. But the localized origins of farming and herding proved to be only part of the explanation for their differing fates. The unequal rates at which food production spread from those initial centers were influenced by other features of climate and geography, including the disparate sizes, locations, and even shapes of the continents. Only societies that moved away from the hunter-gatherer stage went on to develop writing, technology, government, and organized religions as well as deadly germs and potent weapons of war. It was those societies, adventuring on sea and land, that invaded others, decimating native inhabitants through slaughter and the spread of disease. A major landmark in our understanding of human societies,  Guns, Germs, and Steel  chronicles the way in which the modern world, and its inequalities, came to be.      Read more
",https://res.cloudinary.com/dncij7vr6/image/upload/v1686825737/Favolist%204.0/app%20assets/amazon-logo-transparent_lhlhxu.png,"https://m.media-amazon.com/images/I/41VkhiITv+L._SX329_BO1,204,203,200_.jpg","Winner of the Pulitzer Prize •  New York Times  Bestseller • Over Two Million Copies Sold “One of the most significant projects embarked upon by any intellectual of our generation” (Gregg Easterbrook,  New York Times) ,  Guns, Germs, and Steel  presents a groundbreaking, unified narrative of human history. Why did Eurasians conquer, displace, or decimate Native Americans, Australians, and Africans, instead of the reverse? In this “artful, informative, and delightful” (William H. McNeill,  New York Review of Books ) book, a classic of our time, evolutionary biologist Jared Diamond dismantles racist theories of human history by revealing the environmental factors actually responsible for its broadest patterns. The story begins 13,000 years ago, when Stone Age hunter-gatherers constituted the entire human population. Around that time, the developmental paths of human societies on different continents began to diverge greatly. Early domestication of wild plants and animals in the Fertile Crescent, China, Mesoamerica, the Andes, and other areas gave peoples of those regions a head start at a new way of life. But the localized origins of farming and herding proved to be only part of the explanation for their differing fates. The unequal rates at which food production spread from those initial centers were influenced by other features of climate and geography, including the disparate sizes, locations, and even shapes of the continents. Only societies that moved away from the hunter-gatherer stage went on to develop writing, technology, government, and organized religions as well as deadly germs and potent weapons of war. It was those societies, adventuring on sea and land, that invaded others, decimating native inhabitants through slaughter and the spread of disease. A major landmark in our understanding of human societies,  Guns, Germs, and Steel  chronicles the way in which the modern world, and its inequalities, came to be.      Read more
",,
